Date,Open,High,Low,Close,Volume
,Tlt,Tlt,Tlt,Tlt,Tlt
2002-07-30,36.75169713557965,36.81913212822767,36.64829635620117,36.64829635620117,6100
2002-07-31,36.84159398965513,37.22372432425697,36.81911795401583,37.10234069824219,29400
2002-08-01,37.10683492891573,37.322622692797694,37.10683492891573,37.31363296508789,25000
2002-08-02,37.385574838626674,37.80816075547166,37.259694606706994,37.695770263671875,52800
2002-08-05,37.781204071304224,37.961029620012326,37.69578616394328,37.862125396728516,61100
2002-08-06,37.704776108230064,37.71826242300135,37.412560045267426,37.53843688964844,64900
2002-08-07,37.583370915865984,37.826134732535834,37.47547702952987,37.628326416015625,40300
2002-08-08,37.574381187789974,37.659795609108855,37.47547702952987,37.628326416015625,40900
2002-08-09,37.76322665873047,38.15884017944336,37.76322665873047,38.15884017944336,35900
2002-08-12,38.34764549268873,38.97702963938958,38.27571391598785,38.392601013183594,32100
2002-08-13,38.56343352080356,38.873632444294145,38.379114857054546,38.86463928222656,75400
2002-08-14,39.31867980160784,39.51648811725702,38.99949129310063,39.012977600097656,130000
2002-08-15,38.83317595585133,38.88712464676798,38.59490857327153,38.67133331298828,87100
2002-08-16,38.86014778178173,38.89611014192056,38.13185596825774,38.239749908447266,85000
2002-08-19,38.23529382269148,38.36566393561374,38.08244078185012,38.35667419433594,47300
2002-08-20,38.49151308066166,38.79271890239363,38.48251991679342,38.78372573852539,40800
2002-08-21,38.51846629543729,38.70728148284443,38.495986826985586,38.576908111572266,40000
2002-08-22,38.460037799937645,38.460037799937645,38.239749908447266,38.239749908447266,34400
2002-08-23,38.3026978971242,38.63986954561961,38.3026978971242,38.617393493652344,20100
2002-08-26,38.52748957246483,38.75676731675018,38.514003251604805,38.65336990356445,23900
2002-08-27,38.392581537554484,38.51845830304041,38.30266711228981,38.41056442260742,301800
2002-08-28,38.68030271400712,38.74324109980159,38.59038828438303,38.603878021240234,18100
2002-08-29,39.00401131610824,39.04896684308124,38.81968919666604,38.91409683227539,135700
2002-08-30,38.999482389661594,39.17031462243155,38.86461249071204,39.1478385925293,78100
2002-09-03,39.316259224008675,39.74969482421875,39.28013872949784,39.74969482421875,102100
2002-09-04,39.74518135904412,39.867087174396694,39.65939604043602,39.740665435791016,66300
2002-09-05,39.98899059116381,40.02511108885315,39.4517093831157,39.9573860168457,648400
